Timestamp,ECG,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,TempC,IR,BPM,Red,SpO2,emotion_label,activity_label
2025-08-25T06:59:46.952805,1.857,8.627,-0.494,-0.587,-3.332,7.334,6.909,37.0,1023,81,7677,98.8,Amusement,Walking
2025-08-25T06:59:47.952805,1.56,8.655,-1.908,-1.639,9.688,8.319,3.99,37.2,1023,90,7424,98.5,Amusement,Walking
2025-08-25T06:59:48.952805,1.5,13.269,-0.424,1.534,6.428,-2.83,-6.748,37.0,1023,94,7919,98.3,Amusement,Walking
2025-08-25T06:59:49.952805,1.701,9.532,-0.646,0.993,-0.809,-0.211,4.258,37.0,1023,92,7620,98.0,Amusement,Walking
2025-08-25T06:59:50.952805,1.233,10.135,1.472,1.332,3.676,3.752,10.447,36.7,1023,100,8288,98.2,Amusement,Walking
2025-08-25T06:59:51.952805,0.857,9.203,1.827,1.209,2.345,3.49,-10.46,36.8,1023,90,7219,98.7,Amusement,Walking
2025-08-25T06:59:52.952805,1.573,9.884,0.11,0.716,-4.66,-0.759,2.384,36.5,1023,95,7543,98.8,Amusement,Walking
2025-08-25T06:59:53.952805,1.648,10.591,0.506,0.282,0.519,-11.957,-2.999,36.9,1023,100,7749,97.2,Amusement,Walking
2025-08-25T06:59:54.952805,1.897,8.361,0.159,1.549,8.599,-8.715,5.37,37.1,1023,96,7576,97.8,Amusement,Walking
2025-08-25T06:59:55.952805,2.0,11.797,-0.482,-1.987,-1.254,0.258,0.978,37.5,1023,97,7636,98.0,Enthusiasm,Walking
2025-08-25T06:59:56.952805,1.308,10.789,-0.742,-0.513,6.83,-0.349,-11.398,37.4,1023,116,7819,98.7,Enthusiasm,Walking
2025-08-25T06:59:57.952805,0.462,10.19,0.608,0.725,7.254,-9.781,14.718,37.7,1023,112,7627,98.7,Enthusiasm,Walking
2025-08-25T06:59:58.952805,1.073,7.338,-0.2,-0.551,6.564,1.736,13.911,37.3,1023,101,7995,98.4,Enthusiasm,Walking
2025-08-25T06:59:59.952805,1.692,10.077,0.091,1.514,3.789,9.365,-1.527,37.0,1023,108,7892,98.0,Enthusiasm,Walking
2025-08-25T07:00:00.952805,0.773,10.989,0.122,1.295,6.847,1.545,6.638,37.6,1023,107,8234,98.4,Enthusiasm,Walking
2025-08-25T07:00:01.952805,2.0,8.621,-0.175,-0.375,-13.239,-9.358,14.36,37.4,1023,109,7820,98.6,Enthusiasm,Walking
2025-08-25T07:00:02.952805,1.34,9.499,0.562,1.651,5.254,-7.832,0.328,37.3,1023,112,8109,97.2,Enthusiasm,Walking
2025-08-25T07:00:03.952805,2.0,9.707,0.411,-0.322,-4.173,-7.303,-9.016,37.8,1023,107,7907,97.1,Enthusiasm,Walking
2025-08-25T07:00:04.952805,1.63,11.571,-0.299,1.376,6.923,-8.128,12.527,37.5,1023,110,7688,97.6,Enthusiasm,Walking
2025-08-25T07:00:05.952805,0.834,7.592,-0.129,0.152,1.378,12.772,8.498,37.7,1023,104,7889,97.5,Enthusiasm,Walking
2025-08-25T07:00:06.952805,1.684,9.271,0.23,-0.228,14.711,9.949,-4.358,37.7,1023,112,7842,97.1,Enthusiasm,Walking
2025-08-25T07:00:07.952805,0.897,10.553,-0.3,-0.541,-0.449,8.487,7.311,37.6,1023,102,7675,97.3,Enthusiasm,Walking
2025-08-25T07:00:08.952805,1.845,10.944,2.232,-1.214,-2.383,6.397,-12.047,37.4,1023,93,7520,98.7,Enthusiasm,Walking
2025-08-25T07:00:09.952805,1.698,8.523,0.146,-0.685,-10.818,-4.825,9.52,37.7,1023,107,7977,96.8,Enthusiasm,Walking
2025-08-25T07:00:10.952805,1.253,11.09,-0.117,1.538,-4.202,8.493,-2.739,37.4,1023,101,7960,98.3,Enthusiasm,Walking
2025-08-25T07:00:11.952805,1.229,9.922,-0.087,-0.61,-3.145,14.142,-3.367,37.7,1023,103,7126,98.1,Enthusiasm,Walking
2025-08-25T07:00:12.952805,0.293,10.697,-1.284,0.774,-1.877,6.873,-7.67,37.4,1023,107,7523,98.0,Enthusiasm,Walking
2025-08-25T07:00:13.952805,1.441,10.688,-1.747,2.013,-11.084,-3.008,-11.888,37.8,1023,106,8480,97.9,Enthusiasm,Walking
2025-08-25T07:00:14.952805,2.0,9.084,-0.727,0.907,1.024,-0.128,7.761,37.2,1023,118,7198,97.9,Surprised,Walking
2025-08-25T07:00:15.952805,1.564,9.63,-0.41,0.604,-2.474,-14.762,6.287,37.6,1023,122,7790,99.0,Surprised,Walking
2025-08-25T07:00:16.952805,0.897,10.15,-0.865,0.095,-4.39,-6.734,3.515,37.8,1023,123,8152,98.7,Surprised,Walking
2025-08-25T07:00:17.952805,1.128,9.418,-0.746,1.309,0.428,-4.119,0.017,37.4,1023,111,7986,98.5,Surprised,Walking
2025-08-25T07:00:18.952805,1.782,8.229,0.053,-0.415,-16.272,-11.464,12.13,37.3,1023,118,7868,97.7,Surprised,Walking
2025-08-25T07:00:19.952805,2.0,9.898,-1.389,-0.549,-8.719,-2.5,1.791,37.2,1023,109,7715,98.9,Surprised,Walking
2025-08-25T07:00:20.952805,1.522,9.691,0.292,-1.047,-6.057,-10.354,15.534,37.3,1023,116,7845,98.1,Surprised,Walking
2025-08-25T07:00:21.952805,1.478,11.619,0.534,1.02,4.757,-0.695,12.05,37.3,1023,124,7641,98.5,Surprised,Walking
2025-08-25T07:00:22.952805,1.899,9.805,0.114,1.336,-7.644,-4.119,7.294,37.3,1023,132,7851,97.0,Surprised,Walking
2025-08-25T07:00:23.952805,2.0,7.073,-0.347,-0.582,-1.348,2.668,-11.918,37.5,1023,118,7727,98.4,Surprised,Walking
2025-08-25T07:00:24.952805,1.597,9.864,-1.277,-0.018,-4.575,4.734,-6.968,37.3,1023,124,7751,97.9,Surprised,Walking
2025-08-25T07:00:25.952805,1.4,9.763,0.48,-0.37,-7.662,15.18,6.862,37.4,1023,110,7219,97.6,Surprised,Walking
2025-08-25T07:00:26.952805,0.788,10.042,-1.398,-0.452,-8.353,15.661,2.767,37.4,1023,112,7521,97.5,Surprised,Walking
2025-08-25T07:00:27.952805,1.975,8.716,0.737,1.043,6.284,-0.199,0.852,37.4,1023,121,7665,97.0,Surprised,Walking
2025-08-25T07:00:28.952805,1.355,8.782,0.685,-0.709,-1.891,-12.965,1.647,37.5,1023,113,7289,98.4,Surprised,Walking
2025-08-25T07:00:29.952805,2.0,9.655,0.998,0.55,6.329,8.578,0.2,37.5,1023,124,7779,98.8,Surprised,Walking
2025-08-25T07:00:30.952805,0.498,10.69,1.77,-0.057,3.282,-5.999,8.247,37.2,1023,112,7571,97.4,Surprised,Walking
2025-08-25T07:00:31.952805,0.553,8.746,-0.937,-1.03,4.911,-8.987,11.258,37.2,1023,120,7810,98.2,Surprised,Walking
2025-08-25T07:00:32.952805,1.924,8.599,-0.655,-2.229,10.205,12.248,-0.955,37.3,1023,118,8024,98.6,Surprised,Walking
2025-08-25T07:00:33.952805,2.0,9.734,-1.603,2.698,-3.751,-14.641,9.267,37.5,1023,116,7493,97.9,Surprised,Walking
2025-08-25T07:00:34.952805,1.703,8.393,-0.925,-0.151,7.723,-3.092,2.107,37.4,1023,120,7834,98.7,Surprised,Walking
2025-08-25T07:00:35.952805,1.404,10.004,-1.539,-0.236,0.805,-8.191,16.158,37.7,1023,121,7825,97.2,Surprised,Walking
2025-08-25T07:00:36.952805,1.243,8.917,0.336,-1.006,0.683,-0.303,8.802,37.0,1023,117,7931,98.3,Surprised,Walking
2025-08-25T07:00:37.952805,1.229,9.279,0.797,0.932,-12.985,-2.398,-5.778,37.5,1023,114,7675,98.1,Surprised,Walking
2025-08-25T07:00:38.952805,0.843,9.05,0.711,0.768,-1.639,-0.622,-12.564,37.3,1023,127,7584,97.6,Surprised,Walking
2025-08-25T07:00:39.952805,1.374,8.64,-0.238,-1.966,-1.139,3.671,-1.273,37.1,1023,121,7837,98.3,Surprised,Walking
2025-08-25T07:00:40.952805,1.152,9.959,0.553,-0.463,1.546,11.461,12.066,37.0,1023,105,7564,97.3,Surprised,Walking
2025-08-25T07:00:41.952805,1.59,9.13,0.343,-1.22,-8.154,0.781,-2.441,36.9,1023,126,7807,98.7,Surprised,Walking
2025-08-25T07:00:42.952805,2.0,10.338,1.122,-1.109,-3.306,-11.619,-11.773,37.0,1023,122,7888,97.6,Surprised,Walking
2025-08-25T07:00:43.952805,1.325,10.601,-2.165,0.902,-2.76,5.33,4.705,37.5,1023,127,7823,97.5,Surprised,Walking
2025-08-25T07:00:44.952805,1.527,9.404,0.668,1.424,-4.279,5.037,3.477,37.3,1023,116,7476,97.9,Surprised,Walking
2025-08-25T07:00:45.952805,2.0,9.998,0.483,-2.072,-1.461,-0.06,-1.547,37.4,1023,121,8063,97.7,Surprised,Walking
2025-08-25T07:00:46.952805,1.393,8.643,2.435,-0.811,-1.79,-8.003,-13.138,37.3,1023,120,8397,97.8,Surprised,Walking
2025-08-25T07:00:47.952805,1.941,9.582,-0.187,1.618,6.722,-15.973,11.68,37.5,1023,115,7654,98.4,Surprised,Walking
2025-08-25T07:00:48.952805,1.866,9.234,1.383,0.944,-6.786,-0.205,6.813,37.7,1023,118,7876,98.0,Surprised,Walking
2025-08-25T07:00:49.952805,1.082,9.674,0.701,1.014,1.284,11.756,-8.716,37.2,1023,124,7576,97.4,Surprised,Walking
2025-08-25T07:00:50.952805,1.09,10.409,-0.352,1.285,-5.345,4.28,-4.045,37.3,1023,126,7844,98.2,Surprised,Walking
2025-08-25T07:00:51.952805,2.0,10.723,0.197,1.423,11.627,1.541,5.186,37.4,1023,120,8352,97.7,Surprised,Walking
2025-08-25T07:00:52.952805,1.425,11.136,0.115,-0.169,0.464,-7.507,4.03,38.1,1023,140,7539,97.6,Fear,Walking
2025-08-25T07:00:53.952805,1.244,10.1,0.309,1.325,9.512,-8.616,6.257,38.1,1023,141,8262,98.7,Fear,Walking
2025-08-25T07:00:54.952805,1.441,9.801,0.421,-0.186,-8.659,-11.074,2.718,38.1,1023,137,8289,98.0,Fear,Walking
2025-08-25T07:00:55.952805,1.054,11.856,0.449,-1.046,4.389,-5.646,12.974,37.8,1023,135,7778,97.7,Fear,Walking
2025-08-25T07:00:56.952805,1.16,9.916,-0.007,0.277,1.631,-12.532,1.235,38.0,1023,131,7762,98.3,Fear,Walking
2025-08-25T07:00:57.952805,0.656,9.098,1.087,-0.372,3.256,-5.494,-19.571,38.2,1023,132,7893,97.7,Fear,Walking
2025-08-25T07:00:58.952805,1.089,10.126,-0.679,-1.007,-5.645,7.383,-4.114,38.1,1023,135,7562,97.6,Fear,Walking
2025-08-25T07:00:59.952805,1.94,9.807,-1.051,-0.401,-6.66,-6.75,0.114,37.9,1023,132,7817,97.2,Fear,Walking
2025-08-25T07:01:00.952805,2.0,10.293,0.158,0.426,-15.968,9.605,13.31,38.0,1023,135,7208,98.3,Fear,Walking
2025-08-25T07:01:01.952805,1.731,11.113,-2.683,0.302,-8.56,14.762,1.467,38.2,1023,128,7181,97.2,Fear,Walking
2025-08-25T07:01:02.952805,2.0,10.223,0.124,0.414,8.04,-2.918,13.135,38.0,1023,137,7609,97.6,Fear,Walking
2025-08-25T07:01:03.952805,1.979,9.221,0.288,-0.236,-7.579,-0.952,-7.976,37.7,1023,126,7981,98.4,Fear,Walking
2025-08-25T07:01:04.952805,0.732,8.883,1.71,0.37,9.696,3.812,2.035,37.7,1023,126,7990,97.4,Fear,Walking
2025-08-25T07:01:05.952805,0.803,11.636,-0.563,-1.134,-5.019,-17.79,18.766,38.1,1023,130,7312,98.7,Fear,Walking
2025-08-25T07:01:06.952805,1.304,10.064,0.836,-0.62,-4.429,3.984,12.799,37.9,1023,130,7769,97.5,Fear,Walking
2025-08-25T07:01:07.952805,2.0,8.638,0.434,-0.92,-3.367,3.92,-7.285,38.3,1023,141,8052,97.8,Fear,Walking
2025-08-25T07:01:08.952805,1.037,9.105,-0.644,0.609,3.429,1.579,2.788,38.2,1023,138,8137,98.8,Fear,Walking
2025-08-25T07:01:09.952805,2.0,10.329,-1.566,-0.887,-4.627,2.575,-0.329,38.2,1023,135,8007,97.8,Fear,Walking
2025-08-25T07:01:10.952805,0.893,10.442,-0.685,-0.304,-7.659,-0.175,-6.325,38.0,1023,137,8095,97.1,Fear,Walking
2025-08-25T07:01:11.952805,1.902,9.115,1.715,-0.721,2.406,-1.365,-4.49,38.0,1023,127,7864,97.5,Fear,Walking
2025-08-25T07:01:12.952805,1.672,9.898,0.444,0.046,-3.951,-1.349,3.409,38.1,1023,139,7603,98.6,Fear,Walking
2025-08-25T07:01:13.952805,2.0,10.513,1.09,-1.231,-5.235,16.486,3.817,38.1,1023,140,7822,99.4,Fear,Walking
2025-08-25T07:01:14.952805,1.131,9.25,-1.811,1.466,12.117,3.183,3.219,37.9,1023,142,7971,98.0,Fear,Walking
2025-08-25T07:01:15.952805,0.978,10.919,-1.241,-1.281,0.697,-1.863,-5.041,38.1,1023,127,8182,98.2,Fear,Walking
2025-08-25T07:01:16.952805,0.855,9.634,1.185,1.596,18.11,7.986,6.821,37.9,1023,129,7517,97.3,Fear,Walking
2025-08-25T07:01:17.952805,1.546,8.019,1.686,0.555,4.223,-1.453,2.349,37.8,1023,135,7612,98.9,Fear,Walking
2025-08-25T07:01:18.952805,0.842,8.52,0.722,-1.368,4.719,8.773,11.791,38.0,1023,132,8306,98.5,Fear,Walking
2025-08-25T07:01:19.952805,1.253,10.497,-0.439,0.101,8.854,1.731,-0.168,38.2,1023,131,7590,98.5,Fear,Walking
2025-08-25T07:01:20.952805,1.083,9.233,1.047,-0.149,-8.662,20.102,-7.398,38.0,1023,132,7678,99.0,Fear,Walking
2025-08-25T07:01:21.952805,2.0,10.657,-0.035,0.237,-10.118,29.075,-12.039,38.3,1023,139,7514,98.8,Fear,Walking
2025-08-25T07:01:22.952805,1.397,9.77,0.869,1.931,-1.67,14.939,-4.211,38.1,1023,126,7497,97.9,Fear,Walking
2025-08-25T07:01:23.952805,1.078,10.736,-0.442,-1.406,-6.494,-19.36,-3.018,37.9,1023,140,7757,97.4,Fear,Walking
2025-08-25T07:01:24.952805,1.658,10.487,0.24,1.508,-5.681,-4.591,1.251,38.3,1023,138,7777,97.8,Fear,Walking
2025-08-25T07:01:25.952805,1.686,10.889,-1.337,0.972,10.184,10.831,0.823,37.9,1023,123,8316,98.3,Fear,Walking
2025-08-25T07:01:26.952805,1.383,8.028,-0.519,-0.341,-14.391,-4.395,8.348,37.9,1023,133,7624,98.2,Fear,Walking
2025-08-25T07:01:27.952805,1.12,10.69,0.311,3.167,1.006,-2.362,-3.119,37.7,1023,132,7850,98.3,Fear,Walking
2025-08-25T07:01:28.952805,0.561,9.975,0.485,0.714,-5.897,4.4,4.357,37.9,1023,137,7393,98.5,Fear,Walking
2025-08-25T07:01:29.952805,1.623,10.728,2.246,0.258,-0.923,-0.304,-7.157,37.9,1023,142,7838,98.6,Fear,Walking
2025-08-25T07:01:30.952805,1.376,9.338,-1.429,2.426,2.545,1.922,16.408,37.9,1023,136,7754,97.2,Fear,Walking
2025-08-25T07:01:31.952805,1.698,11.147,0.543,-0.855,11.112,1.677,5.293,38.0,1023,139,8347,98.5,Fear,Walking
2025-08-25T07:01:32.952805,2.0,8.721,0.824,0.268,-9.453,-6.146,-17.645,37.7,1023,136,7570,97.7,Fear,Walking
2025-08-25T07:01:33.952805,1.271,10.8,-1.164,1.278,0.513,0.307,-4.708,37.8,1023,136,7718,97.5,Fear,Walking
2025-08-25T07:01:34.952805,0.689,11.407,1.894,-0.109,-7.262,7.972,-10.071,38.1,1023,138,7708,98.6,Fear,Walking
2025-08-25T07:01:35.952805,2.0,7.849,0.199,0.032,7.101,-4.934,8.4,38.0,1023,139,7518,97.7,Fear,Walking
2025-08-25T07:01:36.952805,2.0,9.906,-0.12,0.475,-0.352,-8.417,2.915,37.7,1023,130,7714,97.9,Fear,Walking
2025-08-25T07:01:37.952805,1.401,9.353,-0.443,0.146,-9.457,-4.872,-2.842,38.2,1023,142,8105,98.8,Fear,Walking
2025-08-25T07:01:38.952805,2.0,7.14,0.095,-0.562,-5.685,-1.061,-11.222,37.8,1023,134,8190,98.0,Fear,Walking
2025-08-25T07:01:39.952805,0.572,8.467,-0.466,-1.182,16.094,3.968,-5.208,38.2,1023,131,8063,97.5,Fear,Walking
2025-08-25T07:01:40.952805,1.691,9.841,0.114,-0.551,11.297,3.679,9.681,38.2,1023,129,7316,97.6,Fear,Walking
2025-08-25T07:01:41.952805,1.413,10.267,0.356,-1.356,9.547,2.692,-17.287,37.8,1023,131,8083,97.4,Fear,Walking
2025-08-25T07:01:42.952805,2.0,10.003,0.333,-1.088,-3.871,-0.377,6.441,38.1,1023,133,7925,97.6,Fear,Walking
2025-08-25T07:01:43.952805,2.0,9.509,1.813,-1.553,10.499,3.418,2.495,38.5,1023,132,8117,98.3,Fear,Walking
2025-08-25T07:01:44.952805,1.663,9.727,1.185,-0.526,3.076,-6.131,10.673,38.1,1023,141,8126,97.2,Fear,Walking
2025-08-25T07:01:45.952805,1.106,9.123,0.639,-0.077,-7.66,1.585,4.931,38.0,1023,128,7505,98.7,Fear,Walking
2025-08-25T07:01:46.952805,0.91,9.057,1.807,-0.749,-5.804,5.807,-4.884,37.7,1023,140,7611,98.0,Fear,Walking
2025-08-25T07:01:47.952805,0.466,9.368,-0.079,-2.097,0.025,-7.795,0.247,37.8,1023,137,7882,98.3,Fear,Walking
2025-08-25T07:01:48.952805,1.281,11.288,0.31,-1.36,-1.914,15.808,0.89,36.1,1023,53,7174,97.3,Sad,Walking
2025-08-25T07:01:49.952805,0.941,10.665,-0.199,0.494,9.82,6.228,6.571,35.9,1023,75,7317,98.8,Sad,Walking
2025-08-25T07:01:50.952805,1.699,10.061,-0.03,-0.41,-5.388,5.133,5.633,36.2,1023,62,7238,97.9,Sad,Walking
2025-08-25T07:01:51.952805,1.472,9.337,0.095,0.071,-4.314,7.016,6.593,36.1,1023,70,7428,98.4,Sad,Walking
2025-08-25T07:01:52.952805,1.673,9.798,0.282,-0.689,5.187,-3.647,8.244,36.0,1023,65,7746,98.4,Sad,Walking
2025-08-25T07:01:53.952805,1.266,9.791,-1.281,0.011,-2.581,5.185,-6.313,35.9,1023,71,7301,97.1,Sad,Walking
2025-08-25T07:01:54.952805,0.853,8.942,-0.367,1.335,-4.172,7.232,13.214,36.4,1023,75,6898,98.3,Sad,Walking
2025-08-25T07:01:55.952805,1.865,10.694,-1.627,0.309,-7.622,-5.918,-7.214,36.1,1023,66,7427,97.2,Sad,Walking
2025-08-25T07:01:56.952805,1.486,8.373,1.024,-0.341,6.325,4.339,-4.047,35.9,1023,79,7642,97.5,Sad,Walking
2025-08-25T07:01:57.952805,1.557,11.694,1.52,1.697,2.364,-17.338,18.469,36.2,1023,74,7200,98.1,Sad,Walking
2025-08-25T07:01:58.952805,1.574,11.753,-0.802,-1.109,-6.215,3.979,-11.352,36.2,1023,67,7981,97.8,Sad,Walking
2025-08-25T07:01:59.952805,1.575,8.478,0.4,1.689,-14.473,0.613,-14.453,36.4,1023,72,7416,98.2,Sad,Walking
2025-08-25T07:02:00.952805,1.108,9.224,0.225,-1.755,14.237,-8.128,3.626,36.0,1023,71,7459,97.8,Sad,Walking
2025-08-25T07:02:01.952805,1.373,6.885,-1.232,-0.241,3.487,-0.921,-5.581,36.1,1023,66,7627,97.5,Sad,Walking
2025-08-25T07:02:02.952805,1.699,10.227,-0.662,-1.875,23.352,8.975,1.053,36.0,1023,68,7510,98.7,Sad,Walking
2025-08-25T07:02:03.952805,1.672,10.548,0.964,1.514,1.109,0.462,8.315,36.7,1023,54,7682,98.2,Sad,Walking
2025-08-25T07:02:04.952805,1.909,10.14,0.585,2.051,1.079,3.932,7.599,35.8,1023,61,7412,98.0,Sad,Walking
2025-08-25T07:02:05.952805,1.611,10.034,0.404,-0.199,-2.018,-10.011,-0.473,36.1,1023,73,7252,97.8,Sad,Walking
2025-08-25T07:02:06.952805,1.517,8.382,2.276,-0.678,5.174,5.652,-5.304,35.9,1023,77,7970,98.5,Sad,Walking
2025-08-25T07:02:07.952805,1.657,8.045,2.138,0.622,10.944,-3.289,0.046,36.2,1023,65,7886,97.8,Sad,Walking
2025-08-25T07:02:08.952805,1.813,9.365,-0.227,-0.954,7.889,-11.311,-0.766,36.0,1023,70,7737,98.5,Sad,Walking
2025-08-25T07:02:09.952805,1.49,8.712,-0.501,0.635,-2.206,4.35,2.201,36.3,1023,67,8025,97.8,Sad,Walking
2025-08-25T07:02:10.952805,1.333,10.191,0.223,0.025,-2.831,0.502,-3.306,36.2,1023,69,7859,98.0,Sad,Walking
2025-08-25T07:02:11.952805,1.6,11.099,-0.174,-0.108,6.61,-16.187,-16.967,36.0,1023,56,7055,98.8,Sad,Walking
2025-08-25T07:02:12.952805,1.794,10.298,-0.311,-1.273,-3.719,-8.994,8.121,36.1,1023,66,6677,97.9,Sad,Walking
2025-08-25T07:02:13.952805,1.293,9.699,-0.256,0.752,-9.244,8.244,0.901,36.1,1023,78,8031,97.2,Sad,Walking
2025-08-25T07:02:14.952805,2.0,8.653,-1.362,0.84,-2.492,3.114,-12.771,36.1,1023,65,7644,97.6,Sad,Walking
2025-08-25T07:02:15.952805,1.322,8.581,-0.285,1.362,-3.016,-2.67,10.328,36.1,1023,72,7009,98.3,Sad,Walking
2025-08-25T07:02:16.952805,0.544,8.704,1.429,-0.27,-2.202,5.371,-8.142,36.1,1023,59,7595,98.5,Sad,Walking
2025-08-25T07:02:17.952805,1.74,9.865,1.281,0.106,-8.32,-3.154,6.757,36.1,1023,67,7747,98.2,Sad,Walking
2025-08-25T07:02:18.952805,1.076,11.194,-0.799,-0.304,-6.229,-5.462,6.284,36.3,1023,63,7571,97.5,Sad,Walking
2025-08-25T07:02:19.952805,1.158,10.158,-0.282,-0.411,4.79,-6.891,-9.481,36.1,1023,67,7505,98.0,Sad,Walking
2025-08-25T07:02:20.952805,1.273,9.23,0.567,-0.245,0.681,6.127,0.503,36.2,1023,71,7729,98.2,Sad,Walking
2025-08-25T07:02:21.952805,1.329,10.314,0.492,0.018,22.849,-5.242,1.199,36.3,1023,65,7340,98.7,Sad,Walking
2025-08-25T07:02:22.952805,1.094,9.237,-0.35,0.904,-4.82,-5.795,5.256,36.4,1023,79,7657,98.4,Liking,Walking
2025-08-25T07:02:23.952805,1.569,11.203,1.132,1.154,-10.697,-1.964,4.936,36.8,1023,84,7695,97.6,Liking,Walking
2025-08-25T07:02:24.952805,2.0,10.348,0.127,-1.688,-3.498,-2.025,4.475,36.6,1023,81,8302,98.6,Liking,Walking
2025-08-25T07:02:25.952805,1.495,9.556,-1.795,-0.181,-4.501,-8.87,-0.062,36.5,1023,90,7149,97.7,Liking,Walking
2025-08-25T07:02:26.952805,1.07,8.794,-1.711,-0.517,-1.231,-3.268,6.756,36.9,1023,77,7003,97.6,Liking,Walking
2025-08-25T07:02:27.952805,1.251,11.026,0.115,-0.514,-10.948,-8.259,0.357,36.4,1023,82,7512,97.4,Liking,Walking
2025-08-25T07:02:28.952805,1.61,9.69,-2.08,-1.489,-1.805,3.22,2.255,36.7,1023,91,7586,97.7,Liking,Walking
2025-08-25T07:02:29.952805,1.709,9.379,-0.277,-0.967,6.786,18.561,7.472,36.8,1023,86,7382,98.2,Liking,Walking
2025-08-25T07:02:30.952805,1.348,7.723,-0.711,1.136,-13.887,4.69,-6.382,36.1,1023,82,7003,97.5,Liking,Walking
2025-08-25T07:02:31.952805,1.451,9.54,0.401,1.851,-0.377,4.792,-3.377,36.8,1023,81,7643,97.6,Liking,Walking
2025-08-25T07:02:32.952805,0.952,11.449,-0.487,-0.546,6.221,-12.306,-2.424,36.9,1023,88,7959,98.6,Liking,Walking
2025-08-25T07:02:33.952805,1.979,10.067,-0.313,-0.919,7.473,7.033,2.799,36.6,1023,83,7315,99.0,Liking,Walking
2025-08-25T07:02:34.952805,1.567,9.025,0.909,-1.017,-1.707,-0.707,-0.731,36.5,1023,87,6945,97.8,Liking,Walking
2025-08-25T07:02:35.952805,1.414,11.809,-2.491,0.56,1.332,3.135,-0.896,36.6,1023,86,7485,97.9,Liking,Walking
2025-08-25T07:02:36.952805,1.081,10.265,0.576,0.572,7.267,-8.13,-0.395,36.8,1023,89,7979,98.2,Liking,Walking
2025-08-25T07:02:37.952805,1.226,8.724,0.445,-1.739,0.402,-13.759,-0.274,36.2,1023,85,7317,98.0,Liking,Walking
2025-08-25T07:02:38.952805,1.435,9.657,-0.999,-0.101,-9.811,12.636,-7.4,36.2,1023,83,7337,98.9,Liking,Walking
2025-08-25T07:02:39.952805,1.745,10.215,0.939,-1.102,-2.213,-14.697,-9.785,36.5,1023,87,7549,98.1,Liking,Walking
2025-08-25T07:02:40.952805,1.101,9.093,1.166,-0.117,4.248,-3.108,5.017,36.5,1023,95,7744,98.2,Liking,Walking
2025-08-25T07:02:41.952805,2.0,10.214,-0.247,-0.983,-5.094,-6.793,-9.634,36.7,1023,86,7271,97.8,Liking,Walking
2025-08-25T07:02:42.952805,1.306,10.284,-0.206,0.401,9.338,9.825,15.005,36.6,1023,85,7727,97.1,Liking,Walking
2025-08-25T07:02:43.952805,1.739,9.153,0.159,-2.276,-9.614,7.083,-3.963,36.4,1023,91,7764,98.5,Liking,Walking
2025-08-25T07:02:44.952805,1.461,10.009,-1.471,-0.402,19.98,-6.07,-2.015,36.5,1023,83,7693,98.8,Liking,Walking
2025-08-25T07:02:45.952805,1.687,10.797,-0.296,-0.377,8.496,-7.169,-3.553,36.6,1023,78,6977,97.9,Liking,Walking
2025-08-25T07:02:46.952805,1.433,10.41,0.243,0.327,7.242,-4.06,-15.647,36.6,1023,90,7983,97.9,Liking,Walking
2025-08-25T07:02:47.952805,2.0,9.718,-1.458,-1.666,-8.194,-7.082,7.192,36.6,1023,72,7875,97.5,Liking,Walking
2025-08-25T07:02:48.952805,1.467,9.96,1.569,0.635,1.313,-10.316,-7.418,36.4,1023,92,7872,97.7,Liking,Walking
2025-08-25T07:02:49.952805,1.332,11.354,1.077,-0.977,-3.693,3.079,6.145,36.2,1023,86,8086,98.5,Liking,Walking
2025-08-25T07:02:50.952805,1.259,11.821,0.275,0.19,4.53,-12.032,-0.45,36.4,1023,80,8129,97.7,Liking,Walking
2025-08-25T07:02:51.952805,1.046,9.732,3.389,1.096,-7.176,7.555,-10.351,36.4,1023,71,7562,98.0,Liking,Walking
2025-08-25T07:02:52.952805,1.501,10.448,0.982,-1.738,-1.099,1.152,3.083,36.4,1023,89,7361,97.7,Liking,Walking
2025-08-25T07:02:53.952805,1.523,9.481,-0.557,1.552,-10.537,-8.722,12.875,35.8,1023,59,7308,98.3,Sad,Walking
2025-08-25T07:02:54.952805,1.602,9.141,-0.443,0.766,2.935,-11.854,3.044,35.6,1023,70,7660,97.7,Sad,Walking
2025-08-25T07:02:55.952805,1.514,8.704,0.424,2.169,8.48,0.29,2.827,36.1,1023,62,7996,97.7,Sad,Walking
2025-08-25T07:02:56.952805,1.4,9.957,0.965,1.57,-2.503,-1.215,3.814,35.8,1023,67,7433,97.5,Sad,Walking
2025-08-25T07:02:57.952805,1.136,10.492,-1.219,-0.542,6.864,4.153,-2.803,36.3,1023,67,7745,96.9,Sad,Walking
2025-08-25T07:02:58.952805,1.823,9.413,0.242,1.408,2.75,-13.678,9.457,36.2,1023,70,7935,98.0,Sad,Walking
2025-08-25T07:02:59.952805,1.846,9.825,0.057,-0.073,-0.097,-0.039,-0.062,36.0,1023,52,7519,97.9,Sad,Standing
2025-08-25T07:03:00.952805,1.464,9.737,-0.012,-0.077,-0.239,0.208,-0.064,36.0,1023,50,7439,97.7,Sad,Standing
